Academic Year,Term,Subject,Course No.,Course Title,Instructor,GPA,A (%),A- (%),B+ (%),B (%),B- (%),C+ (%),C (%),C- (%),D+ (%),D (%),D- (%),F (%),Withdraws,Graded Enrollment,CRN,Credits
"2023-24","Fall","HNFE","3024","Science of Food Prep Lab","Girmes-Grieco","3.92","88.9","0","11.1","0","0","0","0","0","0","0","0","0","1","9","86280","  2"
"2024-25","Fall","EDCI","4724","Sec School Teaching Methods I","Stewart","3.95","83.3","16.7","0","0","0","0","0","0","0","0","0","0","0","6","84544","  3"
"2024-25","Fall","MUS","4204","Second. General/Choral Methods","Yoo","3.5","50","0","0","50","0","0","0","0","0","0","0","0","0","6","88296","  3"
"2023-24","Fall","IS","4024","Seminar Diplomacy & Security","Stivachtis","3.95","83.3","16.7","0","0","0","0","0","0","0","0","0","0","0","6","86532","  3"
"2024-25","Fall","ENGL","4764","Small Press Publishing","Patel","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","85147","  3"
"2023-24","Fall","ECE","5674","Software Radios","Suman Cousik","3.73","33.3","50","16.7","0","0","0","0","0","0","0","0","0","0","6","83841","  3"
"2023-24","Fall","ECE","5674","Software Radios","Dietrich","3.73","33.3","50","16.7","0","0","0","0","0","0","0","0","0","0","6","83841","  3"
"2024-25","Fall","ECE","5605","Stochastic Signals and Systems","Lanzerotti","3.67","50","16.7","16.7","16.7","0","0","0","0","0","0","0","0","0","6","83845","  3"
"2023-24","Fall","RUS","4304","Studies in Russian Literature","Minkova","3.62","66.7","0","0","16.7","16.7","0","0","0","0","0","0","0","0","6","89524","  3"
"2024-25","Fall","UAP","2114","Sustainability by Design","Akbari","3.95","83.3","16.7","0","0","0","0","0","0","0","0","0","0","0","6","91112","  3"
"2024-25","Fall","GEOS","6104","TS: Adv Remote Sensing in Geos","Willis","3.73","33.3","50","16.7","0","0","0","0","0","0","0","0","0","0","6","86007","  3"
"2024-25","Fall","GEOS","6104","TS: Adv Remote Sensing in Geos","Allen","3.73","33.3","50","16.7","0","0","0","0","0","0","0","0","0","0","6","86007","  3"
"2024-25","Fall","FIW","6004","TS: Advance Careers in Conserv","Hunter","3.89","88.9","0","0","11.1","0","0","0","0","0","0","0","0","0","9","91540","  2"
"2023-24","Fall","ART","4504","TS: Advanced Digital Video","Weaver","3.67","83.3","0","0","0","0","0","16.7","0","0","0","0","0","0","6","90535","  3"
"2023-24","Fall","EDIT","5564","TS: App to Digital Media","Song","3.9","66.7","33.3","0","0","0","0","0","0","0","0","0","0","0","6","84677","  3"
"2023-24","Fall","ART","3504","TS: Art and Ecology","Weaver","4","100","0","0","0","0","0","0","0","0","0","0","0","1","6","90537","  3"
"2023-24","Fall","SPAN","4344","TS: Blck/Indig use Eur inst","Jaque Hidalgo","3.88","83.3","0","16.7","0","0","0","0","0","0","0","0","0","0","6","90638","  3"
"2024-25","Fall","CS","4894","TS: Diversity Issues in CS","Seyam","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","91669","  3"
"2024-25","Fall","PHIL","3884","TS: Fairness","Hersch","3.07","33.3","16.7","0","16.7","16.7","0","0","0","0","16.7","0","0","0","6","88780","  3"
"2024-25","Fall","PSCI","3884","TS: Fairness","Hersch","3.38","50","0","33.3","0","0","0","0","16.7","0","0","0","0","0","6","89359","  3"
"2024-25","Fall","ART","4384","TS: Feminism & Contemp. Art","Ronan","2.95","0","50","33.3","0","0","0","0","0","0","0","0","16.7","0","6","81275","  3"
"2023-24","Fall","ART","5604","TS: Grad Art and Ecology","Weaver","3.9","66.7","33.3","0","0","0","0","0","0","0","0","0","0","0","6","90539","  3"
"2023-24","Fall","TA","3124","TS: Hats & Headdresses","Holland","3.78","50","33.3","16.7","0","0","0","0","0","0","0","0","0","0","6","91020","  3"
"2024-25","Fall","ART","1004","TS: Laser Cutting & Engraving","Standley","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","92432","  3"
"2024-25","Fall","ASPT","6004","TS: Law, Empire, & Colonialism","Agmon","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","81354","  3"
"2024-25","Fall","ASPT","6004","TS: Law, Empire, & Colonialism","Caraccioli","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","81354","  3"
"2024-25","Fall","ART","3524","TS: Material and Method","Lechner","3.67","66.7","0","0","33.3","0","0","0","0","0","0","0","0","1","6","81260","  3"
"2023-24","Fall","GEOS","6104","TS: Seismic Data Analysis","Zhou","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","85999","  3"
"2024-25","Fall","ART","5384","TS: Theories and Practice","Skelly","3.85","50","50","0","0","0","0","0","0","0","0","0","0","0","6","91373","  3"
"2023-24","Fall","ART","4504","TS: Virtual Environments","Duer","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","90545","  3"
"2023-24","Fall","PAPA","6454","TS:Ethical Mgmt in Public Serv","Bredenkamp","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","91792","  3"
"2024-25","Fall","ECE","6104","TS:Latest Advances Opt Sensing","Wang","3.77","66.7","0","33.3","0","0","0","0","0","0","0","0","0","0","6","90990","  3"
"2024-25","Fall","TA","5614","TS:Leadershp & Comm. Engagemnt","Nelson","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","90152","  3"
"2023-24","Fall","GEOS","6104","TS:Statistics in Earth&Env Sci","Shirzaei","4","100","0","0","0","0","0","0","0","0","0","0","0","0","9","85998","  2"
"2023-24","Fall","EDCI","5724","Tchg in Mid & Sec Schls I","Hicks","3.6","50","0","33.3","16.7","0","0","0","0","0","0","0","0","0","6","84541","  3"
"2024-25","Fall","LAHS","4115","Tech for Humanity Studio I","Sagheb","3.9","66.7","33.3","0","0","0","0","0","0","0","0","0","0","0","6","91863","  3"
"2024-25","Fall","CEM","3134","Temporary Structures","Zhang","3.95","83.3","16.7","0","0","0","0","0","0","0","0","0","0","0","6","91731","  3"
"2023-24","Fall","PSCI","2084","The Evolution of World Order","Beckenhauer","3.05","33.3","0","16.7","16.7","0","16.7","0","16.7","0","0","0","0","1","6","89257","  3"
"2023-24","Fall","IS","4074","The Politics of Cybersecurity","Brantly","3.33","83.3","0","0","0","0","0","0","0","0","0","0","16.7","0","6","91345","  3"
"2023-24","Fall","EDIT","5154","Theoretical Foundations of TEL","Song","3.88","83.3","0","16.7","0","0","0","0","0","0","0","0","0","0","6","84668","  3"
"2023-24","Fall","ARCH","4514","Thesis Inquiry","Jones","3.67","33.3","33.3","33.3","0","0","0","0","0","0","0","0","0","0","6","81055","  3"
"2023-24","Fall","ARCH","4514","Thesis Inquiry","Bryon","3.73","50","33.3","0","16.7","0","0","0","0","0","0","0","0","0","6","81057","  3"
"2024-25","Fall","ARCH","4514","Thesis Inquiry","Bassett","3.72","50","16.7","33.3","0","0","0","0","0","0","0","0","0","0","6","81027","  3"
"2024-25","Fall","ARCH","4514","Thesis Inquiry","Schnoedt","3.45","16.7","33.3","16.7","33.3","0","0","0","0","0","0","0","0","0","6","81034","  3"
"2024-25","Fall","ARCH","4514","Thesis Inquiry","Hernandez","3.85","50","50","0","0","0","0","0","0","0","0","0","0","0","6","81036","  3"
"2024-25","Fall","ARCH","4514","Thesis Inquiry","Garcia Carrasco","3.85","50","50","0","0","0","0","0","0","0","0","0","0","0","6","81036","  3"
"2024-25","Fall","ARCH","4514","Thesis Inquiry","Borunda Monsivais","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","91737","  3"
"2023-24","Fall","ARCH","5134","Top Arch Hist Theory","Sullivan","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","81149","  3"
"2023-24","Fall","ARCH","5134","Top Arch Hist Theory","Kirkland","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","81149","  3"
"2023-24","Fall","ARCH","5134","Top Arch Hist Theory","Pritchett","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","81153","  3"
"2024-25","Fall","ARCH","5134","Top Arch Hist Theory","Kelsch","3.5","50","0","16.7","16.7","16.7","0","0","0","0","0","0","0","0","6","81118","  3"
"2023-24","Fall","UAP","5114","Topics Computer Apps Planning","Zhang","3.83","83.3","0","0","16.7","0","0","0","0","0","0","0","0","0","6","90119","  3"
"2023-24","Fall","UH","4504","Topics Honors Dis Inn Studios","Lewis","3.9","66.7","33.3","0","0","0","0","0","0","0","0","0","0","0","6","90221","  3"
"2024-25","Fall","UH","4504","Topics Honors Dis Inn Studios","Ruiz Geli","3.9","66.7","33.3","0","0","0","0","0","0","0","0","0","0","0","6","90651","  3"
"2024-25","Fall","UH","4504","Topics Honors Dis Inn Studios","Jones","3.9","66.7","33.3","0","0","0","0","0","0","0","0","0","0","0","6","90651","  3"
"2024-25","Fall","UH","4504","Topics Honors Dis Inn Studios","Ruiz Geli","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","90652","  3"
"2024-25","Fall","RUS","3424","Topics Rus Lit in Eng","Stauffer","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","89583","  3"
"2023-24","Fall","RUS","4204","Topics Russian Civ","Stauffer","3.78","83.3","0","0","0","16.7","0","0","0","0","0","0","0","0","6","90991","  3"
"2023-24","Fall","RUS","4204","Topics Russian Civ","Efird","3.78","83.3","0","0","0","16.7","0","0","0","0","0","0","0","0","6","90991","  3"
"2024-25","Fall","ARCH","5064","Topics in Comp Appl Design","King","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","81098","  3"
"2023-24","Fall","IDS","3224","Topics in Design Competencies","Hauptman","3.45","50","16.7","0","16.7","0","0","16.7","0","0","0","0","0","1","6","92118","  3"
"2024-25","Fall","PSCI","4104","Topics in European Studies","Plotica","3.95","83.3","16.7","0","0","0","0","0","0","0","0","0","0","0","6","90485","  3"
"2024-25","Fall","CEE","5624","Transportation and Land Use","HASNINE","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","90572","  3"
"2024-25","Fall","ECE","6514","Trustworthy Machine Learning","Jia","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","91954","  3"
"2024-25","Fall","HIST","5114","U.S. to 1877","Cook","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","91060","  3"
"2024-25","Fall","BIOL","4994","Undergraduate Research","Capelluto","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","81812","  3"
"2024-25","Fall","MTRG","4994","Undergraduate Research","Ellis","2.83","66.7","0","0","0","0","0","0","0","0","16.7","0","16.7","0","6","88206","  3"
"2024-25","Fall","PSYC","4994","Undergraduate Research","Davis","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","91627","  3"
"2024-25","Fall","IDS","4994","Undergraduate Research","Sullivan","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","92424","  3"
"2024-25","Fall","ENT","5024","Urban & Structural Entomology","Miller","3.33","33.3","0","16.7","33.3","16.7","0","0","0","0","0","0","0","0","6","90530","  3"
"2023-24","Fall","SBIO","3445","Wood Design and Innovation","Buehlmann","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","89549","  3"
"2024-25","Fall","HIST","5164","Writing Skills Prof Hist II","Mollin","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","91062","  3"
"2023-24","Fall","BIOL","3104","Cell Molecular Biol Laboratory","Voshell","3.91","94.7","0","0","0","0","5.3","0","0","0","0","0","0","0","19","81784","  1"
"2024-25","Fall","BIOL","3104","Cell Molecular Biol Laboratory","Voshell","3.97","89.5","10.5","0","0","0","0","0","0","0","0","0","0","0","19","81763","  1"
"2023-24","Fall","BMVS","5594","Curr Tech Biomed Sci","Morton","4","100","0","0","0","0","0","0","0","0","0","0","0","0","19","82124","  1"
"2023-24","Fall","BMVS","5594","Curr Tech Biomed Sci","Caswell","4","100","0","0","0","0","0","0","0","0","0","0","0","0","19","82124","  1"
"2023-24","Fall","AOE","4105","Experiments for AE Design","Coutier-Delgosha","3.81","68.4","10.5","15.8","5.3","0","0","0","0","0","0","0","0","0","19","80455","  1"
"2024-25","Fall","AOE","4105","Experiments for AE Design","Davoudi","3.93","84.2","10.5","5.3","0","0","0","0","0","0","0","0","0","0","19","80453","  1"
"2024-25","Fall","AOE","4105","Experiments for AE Design","Davoudi","3.98","94.7","5.3","0","0","0","0","0","0","0","0","0","0","0","19","80457","  1"
"2024-25","Fall","AOE","4105","Experiments for AE Design","Davoudi","3.95","84.2","15.8","0","0","0","0","0","0","0","0","0","0","0","19","80463","  1"
"2023-24","Fall","FST","4534","Food Chemistry Lab","Hurley","4","100","0","0","0","0","0","0","0","0","0","0","0","0","19","85790","  1"
"2024-25","Fall","FST","4534","Food Chemistry Lab","Eifert","4","100","0","0","0","0","0","0","0","0","0","0","0","0","19","85797","  1"
"2023-24","Fall","CHEM","1065","Gen Chemistry Lab for Majors","Deck","3.6","57.9","15.8","10.5","5.3","0","0","5.3","5.3","0","0","0","0","0","19","82850","  1"
"2024-25","Fall","CHEM","1066","Gen Chemistry Lab for Majors","Yee","3.74","89.5","0","0","5.3","0","0","0","0","0","0","0","5.3","0","19","82858","  1"
"2023-24","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.27","57.9","21.1","0","0","0","0","0","10.5","0","0","0","10.5","2","19","82737","  1"
"2023-24","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","2.97","42.1","15.8","0","10.5","0","0","15.8","0","0","0","10.5","5.3","1","19","82740","  1"
"2023-24","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.22","52.6","10.5","0","10.5","5.3","0","10.5","0","0","5.3","0","5.3","2","19","82769","  1"
"2023-24","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.05","42.1","10.5","15.8","5.3","0","0","0","10.5","5.3","5.3","0","5.3","2","19","82774","  1"
"2023-24","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.51","57.9","10.5","10.5","5.3","5.3","0","5.3","0","0","5.3","0","0","2","19","82780","  1"
"2023-24","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.76","84.2","5.3","0","0","5.3","0","0","0","0","5.3","0","0","2","19","82782","  1"
"2023-24","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.16","52.6","5.3","5.3","5.3","5.3","10.5","5.3","0","0","0","5.3","5.3","1","19","82800","  1"
"2023-24","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","2.85","21.1","0","26.3","10.5","10.5","5.3","10.5","5.3","5.3","5.3","0","0","0","19","82817","  1"
"2024-25","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.05","31.6","10.5","15.8","15.8","5.3","0","5.3","5.3","5.3","0","0","5.3","0","19","82809","  1"
"2024-25","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.21","47.4","0","15.8","5.3","5.3","10.5","5.3","5.3","0","5.3","0","0","1","19","82827","  1"
"2024-25","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.38","52.6","5.3","21.1","0","5.3","10.5","0","0","0","0","0","5.3","0","19","82834","  1"
"2024-25","Fall","BMSP","4974","Independent Study","Gillian","4","100","0","0","0","0","0","0","0","0","0","0","0","0","11","82084","  1"
"2023-24","Fall","PSYC","4284","Lab in Social Psyc","Wardale","3.96","94.7","0","5.3","0","0","0","0","0","0","0","0","0","0","19","89409","  1"
"2023-24","Fall","BIOL","1115","Principles of Biol Lab","Lee","3.55","31.6","31.6","10.5","21.1","5.3","0","0","0","0","0","0","0","0","19","81645","  1"
"2023-24","Fall","BIOL","1115","Principles of Biol Lab","Lee","3.56","42.1","21.1","15.8","10.5","5.3","5.3","0","0","0","0","0","0","0","19","81654","  1"
"2023-24","Fall","DASC","2664","Prof Discourse and Career Dev","Cockrum","3.6","73.7","5.3","5.3","0","10.5","0","0","0","0","0","0","5.3","0","19","83630","  1"
"2024-25","Fall","HD","5964","Research Team","Sands","3.97","90.9","9.1","0","0","0","0","0","0","0","0","0","0","0","11","86198","  1"
"2024-25","Fall","HD","5964","Research Team","Russon","3.97","90.9","9.1","0","0","0","0","0","0","0","0","0","0","0","11","86198","  1"
"2024-25","Fall","HD","5964","Research Team","Rice","3.97","90.9","9.1","0","0","0","0","0","0","0","0","0","0","0","11","86198","  1"
"2024-25","Fall","HD","5964","Research Team","Katz","3.97","90.9","9.1","0","0","0","0","0","0","0","0","0","0","0","11","86198","  1"
"2024-25","Fall","HD","5964","Research Team","Howell","3.97","90.9","9.1","0","0","0","0","0","0","0","0","0","0","0","11","86198","  1"
"2024-25","Fall","HD","5964","Research Team","Grafsky","3.97","90.9","9.1","0","0","0","0","0","0","0","0","0","0","0","11","86198","  1"
"2024-25","Fall","HD","5964","Research Team","Dolbin-MacNab","3.97","90.9","9.1","0","0","0","0","0","0","0","0","0","0","0","11","86198","  1"
"2024-25","Fall","HD","5964","Research Team","Choi","3.97","90.9","9.1","0","0","0","0","0","0","0","0","0","0","0","11","86198","  1"
"2024-25","Fall","HD","5964","Research Team","Smith","3.97","90.9","9.1","0","0","0","0","0","0","0","0","0","0","0","11","86198","  1"
"2023-24","Fall","IDS","3204","TS: Portfolio","Dorsa","3.9","73.7","21.1","5.3","0","0","0","0","0","0","0","0","0","0","19","86460","  1"
"2024-25","Fall","ENGE","4994","UR: GrayUR","Gray","3.95","90.9","9.1","0","0","0","0","0","0","0","0","0","0","0","11","84790","  1"
"2024-25","Fall","HNFE","4994","Undergraduate Research","Volpe","3.95","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","8","86346","  1"
"2024-25","Fall","CHE","4024","Unit Operations and Scale-Up","Goldstein","3.18","15.8","26.3","15.8","5.3","15.8","15.8","5.3","0","0","0","0","0","0","19","92202","  1"
"2023-24","Fall","MINE","1034","Automation Data Mineral Indus","Bishop","3.91","85","10","0","0","5","0","0","0","0","0","0","0","0","20","91975","  1"
"2024-25","Fall","APSC","4304","Bovine Reproduction Practices","Ealy","4","100","0","0","0","0","0","0","0","0","0","0","0","0","10","80795","  2"
"2023-24","Fall","ALS","1234","CALS First Year Seminar","Sumner","3.75","75","0","0","25","0","0","0","0","0","0","0","0","0","20","80316","  1"
"2024-25","Fall","ALS","1234","CALS First Year Seminar","Beatty","4","100","0","0","0","0","0","0","0","0","0","0","0","0","20","80322","  1"
"2023-24","Fall","CEE","2814","CEE Measurements","Young","2.52","0","0","20","20","0","40","0","20","0","0","0","0","0","5","82251","  4"
"2023-24","Fall","BIOL","3104","Cell Molecular Biol Laboratory","Voshell","3.95","90","5","5","0","0","0","0","0","0","0","0","0","0","20","81785","  1"
"2024-25","Fall","BIOL","3104","Cell Molecular Biol Laboratory","Voshell","4","100","0","0","0","0","0","0","0","0","0","0","0","0","20","81762","  1"
